,algorithm_name,ft_dummyfication,origin_ft_selection,ft_selection,hyperparameters,size_target,test_size,coef_order,accuracy,num_features
0,LinearRegression,False,RandomForest,"Index(['gvn', 'instcombine', 'inline', 'licm'], dtype='object')",LinearRegression(),Performance,0.1,"gvn            28.546014
instcombine    17.217002
licm           14.109718
inline          9.685088
dtype: float64","count    149.000000
mean       2.083032
std        2.620873
min        0.007494
25%        0.509186
50%        1.221007
75%        2.249557
max       15.044799
Name: % error, dtype: float64",4
1,Lasso,False,RandomForest,"Index(['gvn', 'instcombine', 'inline', 'licm'], dtype='object')","Lasso(alpha=0.1, max_iter=5)",Performance,0.1,"gvn            27.970350
instcombine    16.242445
licm           13.072888
inline          9.012484
dtype: float64","count    149.000000
mean       2.080179
std        2.644670
min        0.007922
25%        0.635769
50%        1.206757
75%        2.067626
max       15.353507
Name: % error, dtype: float64",4
2,Ridge,False,RandomForest,"Index(['gvn', 'instcombine', 'inline', 'licm'], dtype='object')",Ridge(alpha=0.2),Performance,0.1,"gvn            26.639268
instcombine    15.030086
licm           12.804430
inline          8.878219
dtype: float64","count    149.000000
mean       2.044147
std        2.585522
min        0.009220
25%        0.548811
50%        1.212863
75%        2.137621
max       15.190987
Name: % error, dtype: float64",4
3,ElasticNet,False,RandomForest,"Index(['gvn', 'instcombine', 'inline', 'licm'], dtype='object')","ElasticNet(alpha=0.02, l1_ratio=0.0, max_iter=5)",Performance,0.1,"gvn            25.636268
instcombine    13.935177
licm           12.139365
inline          8.452219
dtype: float64","count    149.000000
mean       2.083258
std        2.567729
min        0.012003
25%        0.628619
50%        1.324527
75%        2.200755
max       15.265547
Name: % error, dtype: float64",4
4,PolynomialRegression,False,RandomForest,"Index(['gvn', 'instcombine', 'inline', 'licm'], dtype='object')",LinearRegression(),Performance,0.1,"gvn            11.351944
instcombine    10.139444
licm            5.236111
inline          3.772222
dtype: float64","count    149.000000
mean       2.268894
std        2.856085
min        0.017435
25%        0.703380
50%        1.353488
75%        2.410996
max       16.674802
Name: % error, dtype: float64",4
5,RandomForest,False,RandomForest,"Index(['gvn', 'instcombine', 'inline', 'licm'], dtype='object')",RandomForestRegressor(),Performance,0.1,"0            gvn
1    instcombine
3           licm
2         inline
Name: feature, dtype: object","count    149.000000
mean       2.595707
std        3.446806
min        0.011748
25%        0.661158
50%        1.424791
75%        2.745558
max       19.763930
Name: % error, dtype: float64",4
6,GradientBoostingTree,False,RandomForest,"Index(['gvn', 'instcombine', 'inline', 'licm'], dtype='object')",GradientBoostingRegressor(),Performance,0.1,"0            gvn
3           licm
1    instcombine
2         inline
Name: feature, dtype: object","count    149.000000
mean       2.453174
std        3.036006
min        0.005974
25%        0.760962
50%        1.532678
75%        2.675115
max       17.913058
Name: % error, dtype: float64",4
7,DecisionTree,False,RandomForest,"Index(['gvn', 'instcombine', 'inline', 'licm'], dtype='object')",DecisionTreeRegressor(),Performance,0.1,"0            gvn
1    instcombine
3           licm
2         inline
Name: feature, dtype: object","count    149.000000
mean       2.674069
std        3.525943
min        0.013660
25%        0.783755
50%        1.532605
75%        2.844471
max       20.606948
Name: % error, dtype: float64",4
8,LinearRegression,False,RandomForest,"Index(['gvn', 'instcombine', 'inline', 'licm'], dtype='object')",LinearRegression(),Performance,0.2,"gvn            26.430679
instcombine    17.065821
licm           15.291715
inline         10.142202
dtype: float64","count    132.000000
mean       2.083640
std        2.582875
min        0.049470
25%        0.543825
50%        1.142433
75%        2.384433
max       14.368549
Name: % error, dtype: float64",4
9,Lasso,False,RandomForest,"Index(['gvn', 'instcombine', 'inline', 'licm'], dtype='object')","Lasso(alpha=0.1, max_iter=5)",Performance,0.2,"gvn            25.588303
instcombine    16.348131
licm           14.286067
inline          9.204009
dtype: float64","count    132.000000
mean       2.077439
std        2.602745
min        0.007258
25%        0.637952
50%        1.127164
75%        2.155985
max       14.730473
Name: % error, dtype: float64",4
