,algorithm_name,ft_dummyfication,origin_ft_selection,ft_selection,hyperparameters,size_target,test_size,coef_order,accuracy,num_features
0,LinearRegression,False,RandomForest,"Index(['polly_no_tiling', 'max', 'memory_based', 'min', 'parallel',
       'value_based', 'polly', 'pollydefaulttilesize_4', 'none',
       'pollydefaulttilesize_1024'],
      dtype='object')",LinearRegression(),Performance,0.1,"max                          4.225181e+14
min                          4.225181e+14
polly                        5.551360e+13
none                         5.551360e+13
memory_based                 3.602631e+12
value_based                  3.602631e+12
polly_no_tiling              4.374117e+00
parallel                     1.842285e+00
pollydefaulttilesize_1024    8.125000e-01
pollydefaulttilesize_4       4.296875e-01
dtype: float64","count    1955.000000
mean       23.989674
std        45.059245
min         0.008754
25%         4.693142
50%        12.941479
75%        19.388549
max       318.913713
Name: % error, dtype: float64",10
1,Lasso,False,RandomForest,"Index(['polly_no_tiling', 'max', 'memory_based', 'min', 'parallel',
       'value_based', 'polly', 'pollydefaulttilesize_4', 'none',
       'pollydefaulttilesize_1024'],
      dtype='object')","Lasso(alpha=0.1, max_iter=5)",Performance,0.1,"memory_based                 4.874336e+00
max                          4.639059e+00
polly_no_tiling              3.954483e+00
parallel                     1.217634e+00
polly                        5.596398e-01
pollydefaulttilesize_1024    9.688055e-02
value_based                  6.212969e-02
min                          8.855156e-06
none                         1.310007e-16
dtype: float64","count    1955.000000
mean       24.091502
std        46.883298
min         0.002908
25%         4.564993
50%        13.215212
75%        18.523221
max       335.372118
Name: % error, dtype: float64",10
2,Ridge,False,RandomForest,"Index(['polly_no_tiling', 'max', 'memory_based', 'min', 'parallel',
       'value_based', 'polly', 'pollydefaulttilesize_4', 'none',
       'pollydefaulttilesize_1024'],
      dtype='object')",Ridge(alpha=10),Performance,0.1,"polly_no_tiling              3.708334
memory_based                 2.446623
value_based                  2.446623
max                          2.305207
min                          2.305207
parallel                     1.420982
pollydefaulttilesize_1024    0.468428
none                         0.443913
polly                        0.443913
pollydefaulttilesize_4       0.408127
dtype: float64","count    1955.000000
mean       24.293769
std        47.014763
min         0.000630
25%         5.001734
50%        12.702852
75%        18.443360
max       333.782725
Name: % error, dtype: float64",10
3,ElasticNet,False,RandomForest,"Index(['polly_no_tiling', 'max', 'memory_based', 'min', 'parallel',
       'value_based', 'polly', 'pollydefaulttilesize_4', 'none',
       'pollydefaulttilesize_1024'],
      dtype='object')","ElasticNet(alpha=0.05, l1_ratio=0.0, max_iter=10)",Performance,0.1,"polly_no_tiling              3.660106
memory_based                 2.527720
value_based                  2.351637
max                          2.350668
min                          2.245053
parallel                     1.399179
pollydefaulttilesize_1024    0.457839
polly                        0.455050
none                         0.427597
pollydefaulttilesize_4       0.400517
dtype: float64","count    1955.000000
mean       24.328832
std        47.195689
min         0.009181
25%         5.035368
50%        12.603414
75%        18.389133
max       335.001805
Name: % error, dtype: float64",10
4,PolynomialRegression,False,RandomForest,"Index(['polly_no_tiling', 'max', 'memory_based', 'min', 'parallel',
       'value_based', 'polly', 'pollydefaulttilesize_4', 'none',
       'pollydefaulttilesize_1024'],
      dtype='object')",LinearRegression(),Performance,0.1,"polly                        1.189186e+14
min                          1.139327e+14
polly_no_tiling              1.042369e+14
max                          1.015744e+14
value_based                  8.669653e+13
none                         3.124432e+13
pollydefaulttilesize_4       2.912228e+13
memory_based                 9.005745e+12
pollydefaulttilesize_1024    5.334700e+12
parallel                     4.643897e+12
dtype: float64","count    1955.000000
mean       10.998806
std        14.798551
min         0.014586
25%         4.665448
50%         7.634022
75%        10.842928
max       123.179892
Name: % error, dtype: float64",10
5,RandomForest,False,RandomForest,"Index(['polly_no_tiling', 'max', 'memory_based', 'min', 'parallel',
       'value_based', 'polly', 'pollydefaulttilesize_4', 'none',
       'pollydefaulttilesize_1024'],
      dtype='object')",RandomForestRegressor(),Performance,0.1,"0              polly_no_tiling
1                          max
2                 memory_based
3                          min
5                  value_based
4                     parallel
7       pollydefaulttilesize_4
6                        polly
8                         none
9    pollydefaulttilesize_1024
Name: feature, dtype: object","count    1955.000000
mean        2.209691
std         3.999166
min         0.001215
25%         0.395799
50%         0.999674
75%         2.137010
max        26.750687
Name: % error, dtype: float64",10
6,GradientBoostingTree,False,RandomForest,"Index(['polly_no_tiling', 'max', 'memory_based', 'min', 'parallel',
       'value_based', 'polly', 'pollydefaulttilesize_4', 'none',
       'pollydefaulttilesize_1024'],
      dtype='object')",GradientBoostingRegressor(),Performance,0.1,"0              polly_no_tiling
3                          min
2                 memory_based
5                  value_based
1                          max
4                     parallel
6                        polly
8                         none
7       pollydefaulttilesize_4
9    pollydefaulttilesize_1024
Name: feature, dtype: object","count    1955.000000
mean        2.409161
std         4.966431
min         0.000242
25%         0.466842
50%         1.037278
75%         2.118531
max        49.862191
Name: % error, dtype: float64",10
7,DecisionTree,False,RandomForest,"Index(['polly_no_tiling', 'max', 'memory_based', 'min', 'parallel',
       'value_based', 'polly', 'pollydefaulttilesize_4', 'none',
       'pollydefaulttilesize_1024'],
      dtype='object')",DecisionTreeRegressor(),Performance,0.1,"0              polly_no_tiling
1                          max
2                 memory_based
4                     parallel
6                        polly
7       pollydefaulttilesize_4
9    pollydefaulttilesize_1024
8                         none
3                          min
5                  value_based
Name: feature, dtype: object","count    1955.000000
mean        1.919996
std         3.446166
min         0.000000
25%         0.351742
50%         0.886566
75%         1.840875
max        26.502311
Name: % error, dtype: float64",10
8,LinearRegression,False,RandomForest,"Index(['polly_no_tiling', 'max', 'memory_based', 'min', 'parallel',
       'value_based', 'polly', 'pollydefaulttilesize_4', 'none',
       'pollydefaulttilesize_1024'],
      dtype='object')",LinearRegression(),Performance,0.2,"none                         4.119446e+14
polly                        4.119446e+14
max                          1.886883e+14
min                          1.886883e+14
memory_based                 6.602878e+13
value_based                  6.602878e+13
polly_no_tiling              4.499378e+00
parallel                     1.533203e+00
pollydefaulttilesize_1024    1.039062e+00
pollydefaulttilesize_4       4.433594e-01
dtype: float64","count    1738.000000
mean       23.845072
std        43.911557
min         0.005673
25%         4.381174
50%        13.085255
75%        18.902682
max       307.357473
Name: % error, dtype: float64",10
9,Lasso,False,RandomForest,"Index(['polly_no_tiling', 'max', 'memory_based', 'min', 'parallel',
       'value_based', 'polly', 'pollydefaulttilesize_4', 'none',
       'pollydefaulttilesize_1024'],
      dtype='object')","Lasso(alpha=0.05, max_iter=5)",Performance,0.2,"memory_based                 4.895551
max                          4.568188
polly_no_tiling              4.229147
parallel                     1.277414
polly                        1.211654
pollydefaulttilesize_1024    0.674564
pollydefaulttilesize_4       0.120715
value_based                  0.035952
none                         0.001805
min                          0.000329
dtype: float64","count    1738.000000
mean       23.990527
std        47.258747
min         0.018749
25%         3.601758
50%        13.256003
75%        17.904201
max       330.991863
Name: % error, dtype: float64",10
