,algorithm_name,ft_dummyfication,origin_ft_selection,ft_selection,hyperparameters,size_target,test_size,coef_order,accuracy,num_features
0,LinearRegression,False,RandomForest,"Index(['polly_no_tiling', 'memory_based', 'max', 'value_based', 'min', 'polly',
       'parallel', 'none', 'parallel_force', '#yes'],
      dtype='object')",LinearRegression(),Performance,0.1,"memory_based       1.398773e+14
value_based        1.398773e+14
polly              8.567808e+12
none               8.567808e+12
max                4.275817e+12
min                4.275817e+12
polly_no_tiling    3.271270e+00
parallel           2.536133e+00
parallel_force     5.214844e-01
#yes               3.593750e-01
dtype: float64","count    1955.000000
mean       17.483994
std        30.201330
min         0.002201
25%         4.118637
50%        10.228622
75%        14.248493
max       198.013245
Name: % error, dtype: float64",10
1,Lasso,False,RandomForest,"Index(['polly_no_tiling', 'memory_based', 'max', 'value_based', 'min', 'polly',
       'parallel', 'none', 'parallel_force', '#yes'],
      dtype='object')","Lasso(alpha=0.01, max_iter=1)",Performance,0.1,"max                4.945544e+00
memory_based       4.148118e+00
polly_no_tiling    2.579930e+00
parallel           1.928333e+00
polly              1.045707e+00
parallel_force     2.484848e-02
none               3.284506e-04
min                8.225278e-16
dtype: float64","count    1955.000000
mean       17.647061
std        30.349441
min         0.005324
25%         4.786188
50%        10.362323
75%        14.027188
max       197.391972
Name: % error, dtype: float64",10
2,Ridge,False,RandomForest,"Index(['polly_no_tiling', 'memory_based', 'max', 'value_based', 'min', 'polly',
       'parallel', 'none', 'parallel_force', '#yes'],
      dtype='object')",Ridge(alpha=4),Performance,0.1,"polly_no_tiling    2.665736
min                2.294269
max                2.294269
value_based        1.934065
memory_based       1.934065
parallel           1.447693
polly              0.561641
none               0.561641
parallel_force     0.498531
#yes               0.032793
dtype: float64","count    1955.000000
mean       17.615144
std        31.178407
min         0.002479
25%         4.030176
50%        10.164888
75%        13.828971
max       200.092560
Name: % error, dtype: float64",10
3,ElasticNet,False,RandomForest,"Index(['polly_no_tiling', 'memory_based', 'max', 'value_based', 'min', 'polly',
       'parallel', 'none', 'parallel_force', '#yes'],
      dtype='object')","ElasticNet(alpha=0.01, l1_ratio=1.0, max_iter=1)",Performance,0.1,"max                4.945544e+00
memory_based       4.148118e+00
polly_no_tiling    2.579930e+00
parallel           1.928333e+00
polly              1.045707e+00
parallel_force     2.484848e-02
none               3.284506e-04
min                8.225278e-16
dtype: float64","count    1955.000000
mean       17.647061
std        30.349441
min         0.005324
25%         4.786188
50%        10.362323
75%        14.027188
max       197.391972
Name: % error, dtype: float64",10
4,PolynomialRegression,False,RandomForest,"Index(['polly_no_tiling', 'memory_based', 'max', 'value_based', 'min', 'polly',
       'parallel', 'none', 'parallel_force', '#yes'],
      dtype='object')",LinearRegression(),Performance,0.1,"polly_no_tiling    3.035010e+12
parallel           2.191459e+11
parallel_force     2.191459e+11
#yes               1.446363e+11
value_based        3.506027e+00
memory_based       3.431129e+00
polly              1.751785e+00
none               1.537865e+00
min                5.534477e-01
max                4.015198e-01
dtype: float64","count    1955.000000
mean       10.618376
std        12.869082
min         0.004278
25%         3.862041
50%         6.964746
75%        10.786569
max        95.804015
Name: % error, dtype: float64",10
5,RandomForest,False,RandomForest,"Index(['polly_no_tiling', 'memory_based', 'max', 'value_based', 'min', 'polly',
       'parallel', 'none', 'parallel_force', '#yes'],
      dtype='object')",RandomForestRegressor(),Performance,0.1,"0    polly_no_tiling
2                max
3        value_based
1       memory_based
4                min
5              polly
6           parallel
7               none
8     parallel_force
9               #yes
Name: feature, dtype: object","count    1955.000000
mean        1.602917
std         5.050834
min         0.000756
25%         0.252926
50%         0.595351
75%         1.391529
max        60.435975
Name: % error, dtype: float64",10
6,GradientBoostingTree,False,RandomForest,"Index(['polly_no_tiling', 'memory_based', 'max', 'value_based', 'min', 'polly',
       'parallel', 'none', 'parallel_force', '#yes'],
      dtype='object')",GradientBoostingRegressor(),Performance,0.1,"0    polly_no_tiling
1       memory_based
3        value_based
2                max
4                min
6           parallel
7               none
5              polly
8     parallel_force
9               #yes
Name: feature, dtype: object","count    1955.000000
mean        1.724963
std         5.462158
min         0.000011
25%         0.305113
50%         0.778946
75%         1.848502
max        65.848090
Name: % error, dtype: float64",10
7,DecisionTree,False,RandomForest,"Index(['polly_no_tiling', 'memory_based', 'max', 'value_based', 'min', 'polly',
       'parallel', 'none', 'parallel_force', '#yes'],
      dtype='object')",DecisionTreeRegressor(),Performance,0.1,"3        value_based
0    polly_no_tiling
2                max
5              polly
6           parallel
7               none
9               #yes
1       memory_based
8     parallel_force
4                min
Name: feature, dtype: object","count    1955.000000
mean        1.399416
std         5.316604
min         0.000000
25%         0.231494
50%         0.521281
75%         1.180717
max        64.438422
Name: % error, dtype: float64",10
8,LinearRegression,False,RandomForest,"Index(['polly_no_tiling', 'memory_based', 'max', 'value_based', 'min', 'polly',
       'parallel', 'none', 'parallel_force', '#yes'],
      dtype='object')",LinearRegression(),Performance,0.2,"max                5.010080e+14
min                5.010080e+14
memory_based       9.393431e+12
value_based        9.393431e+12
polly              9.003459e+12
none               9.003459e+12
polly_no_tiling    2.684138e+00
parallel           2.298340e+00
parallel_force     3.331299e-01
#yes               1.113281e-01
dtype: float64","count    1738.000000
mean       17.925955
std        30.678564
min         0.002727
25%         4.457656
50%        10.093425
75%        15.018481
max       197.185430
Name: % error, dtype: float64",10
9,Lasso,False,RandomForest,"Index(['polly_no_tiling', 'memory_based', 'max', 'value_based', 'min', 'polly',
       'parallel', 'none', 'parallel_force', '#yes'],
      dtype='object')","Lasso(alpha=0.02, max_iter=5)",Performance,0.2,"max                4.574928
memory_based       4.175973
polly_no_tiling    2.620177
parallel           1.956227
polly              0.598113
#yes               0.172715
value_based        0.146149
none               0.027045
min                0.004670
dtype: float64","count    1738.000000
mean       17.828100
std        31.768993
min         0.001598
25%         3.329935
50%        10.160175
75%        13.981600
max       202.014134
Name: % error, dtype: float64",10
