,algorithm_name,ft_dummyfication,origin_ft_selection,ft_selection,hyperparameters,size_target,test_size,coef_order,accuracy,num_features
0,LinearRegression,False,RandomForest,"Index(['max', 'polly_no_tiling', 'memory_based', 'min', 'value_based',
       'parallel', 'none', 'polly', 'pollydefaulttilesize_4',
       'pollydefaulttilesize_1024'],
      dtype='object')",LinearRegression(),Performance,0.1,"none                         1.082724e+15
polly                        1.082724e+15
value_based                  2.986293e+14
memory_based                 2.986293e+14
max                          2.578730e+14
min                          2.578730e+14
polly_no_tiling              5.062500e+00
parallel                     3.848022e+00
pollydefaulttilesize_1024    2.773438e-01
pollydefaulttilesize_4       4.296875e-02
dtype: float64","count    1955.000000
mean       24.414215
std        43.852885
min         0.005398
25%         6.521353
50%        10.243930
75%        19.844653
max       300.471143
Name: % error, dtype: float64",10
1,Lasso,False,RandomForest,"Index(['max', 'polly_no_tiling', 'memory_based', 'min', 'value_based',
       'parallel', 'none', 'polly', 'pollydefaulttilesize_4',
       'pollydefaulttilesize_1024'],
      dtype='object')","Lasso(alpha=0.05, max_iter=10)",Performance,0.1,"memory_based       5.440586e+00
polly_no_tiling    5.170109e+00
max                4.062928e+00
parallel           3.454086e+00
none               2.358820e+00
min                1.430606e+00
value_based        7.453981e-02
polly              1.000180e-15
dtype: float64","count    1955.000000
mean       24.203957
std        46.156772
min         0.022283
25%         6.350366
50%        10.554645
75%        17.680737
max       324.300112
Name: % error, dtype: float64",10
2,Ridge,False,RandomForest,"Index(['max', 'polly_no_tiling', 'memory_based', 'min', 'value_based',
       'parallel', 'none', 'polly', 'pollydefaulttilesize_4',
       'pollydefaulttilesize_1024'],
      dtype='object')",Ridge(alpha=2),Performance,0.1,"polly_no_tiling              5.220918
parallel                     3.564319
memory_based                 2.824019
value_based                  2.824019
min                          2.799166
max                          2.799166
none                         1.258461
polly                        1.258461
pollydefaulttilesize_4       0.127903
pollydefaulttilesize_1024    0.097239
dtype: float64","count    1955.000000
mean       24.114350
std        45.419612
min         0.002547
25%         6.135987
50%        10.515814
75%        18.036110
max       318.883518
Name: % error, dtype: float64",10
3,ElasticNet,False,RandomForest,"Index(['max', 'polly_no_tiling', 'memory_based', 'min', 'value_based',
       'parallel', 'none', 'polly', 'pollydefaulttilesize_4',
       'pollydefaulttilesize_1024'],
      dtype='object')","ElasticNet(alpha=0.05, l1_ratio=1.0, max_iter=10)",Performance,0.1,"memory_based       5.440586e+00
polly_no_tiling    5.170109e+00
max                4.062928e+00
parallel           3.454086e+00
none               2.358820e+00
min                1.430606e+00
value_based        7.453981e-02
polly              1.000180e-15
dtype: float64","count    1955.000000
mean       24.203957
std        46.156772
min         0.022283
25%         6.350366
50%        10.554645
75%        17.680737
max       324.300112
Name: % error, dtype: float64",10
4,PolynomialRegression,False,RandomForest,"Index(['max', 'polly_no_tiling', 'memory_based', 'min', 'value_based',
       'parallel', 'none', 'polly', 'pollydefaulttilesize_4',
       'pollydefaulttilesize_1024'],
      dtype='object')",LinearRegression(),Performance,0.1,"none                         4.346899e+14
pollydefaulttilesize_4       2.829276e+14
min                          2.657431e+14
memory_based                 1.884223e+14
value_based                  1.821867e+14
parallel                     1.424010e+14
polly_no_tiling              9.568748e+13
polly                        1.644153e+13
pollydefaulttilesize_1024    1.156302e+13
max                          4.729334e+10
dtype: float64","count    1955.000000
mean        8.894790
std        11.476140
min         0.011695
25%         2.134666
50%         5.845858
75%        11.345408
max        98.763251
Name: % error, dtype: float64",10
5,RandomForest,False,RandomForest,"Index(['max', 'polly_no_tiling', 'memory_based', 'min', 'value_based',
       'parallel', 'none', 'polly', 'pollydefaulttilesize_4',
       'pollydefaulttilesize_1024'],
      dtype='object')",RandomForestRegressor(),Performance,0.1,"0                          max
1              polly_no_tiling
3                          min
2                 memory_based
4                  value_based
5                     parallel
6                         none
7                        polly
8       pollydefaulttilesize_4
9    pollydefaulttilesize_1024
Name: feature, dtype: object","count    1955.000000
mean        2.312746
std         4.193376
min         0.001059
25%         0.521149
50%         1.094606
75%         2.242936
max        36.770001
Name: % error, dtype: float64",10
6,GradientBoostingTree,False,RandomForest,"Index(['max', 'polly_no_tiling', 'memory_based', 'min', 'value_based',
       'parallel', 'none', 'polly', 'pollydefaulttilesize_4',
       'pollydefaulttilesize_1024'],
      dtype='object')",GradientBoostingRegressor(),Performance,0.1,"3                          min
1              polly_no_tiling
0                          max
4                  value_based
2                 memory_based
5                     parallel
7                        polly
6                         none
8       pollydefaulttilesize_4
9    pollydefaulttilesize_1024
Name: feature, dtype: object","count    1955.000000
mean        2.403401
std         4.814440
min         0.002518
25%         0.564085
50%         1.136667
75%         2.360183
max        51.526540
Name: % error, dtype: float64",10
7,DecisionTree,False,RandomForest,"Index(['max', 'polly_no_tiling', 'memory_based', 'min', 'value_based',
       'parallel', 'none', 'polly', 'pollydefaulttilesize_4',
       'pollydefaulttilesize_1024'],
      dtype='object')",DecisionTreeRegressor(),Performance,0.1,"0                          max
1              polly_no_tiling
2                 memory_based
6                         none
5                     parallel
3                          min
8       pollydefaulttilesize_4
9    pollydefaulttilesize_1024
7                        polly
4                  value_based
Name: feature, dtype: object","count    1955.000000
mean        2.032890
std         3.950949
min         0.000000
25%         0.443988
50%         1.024753
75%         2.068856
max        38.460695
Name: % error, dtype: float64",10
8,LinearRegression,False,RandomForest,"Index(['max', 'polly_no_tiling', 'memory_based', 'min', 'value_based',
       'parallel', 'none', 'polly', 'pollydefaulttilesize_4',
       'pollydefaulttilesize_1024'],
      dtype='object')",LinearRegression(),Performance,0.2,"memory_based                 6.422139e+14
value_based                  6.422139e+14
none                         1.259068e+14
polly                        1.259068e+14
max                          6.355199e+13
min                          6.355199e+13
polly_no_tiling              6.156250e+00
parallel                     3.391602e+00
pollydefaulttilesize_1024    4.750977e-01
pollydefaulttilesize_4       3.940430e-01
dtype: float64","count    1738.000000
mean       23.417604
std        40.215206
min         0.045177
25%         6.506224
50%        11.134296
75%        20.264033
max       288.692580
Name: % error, dtype: float64",10
9,Lasso,False,RandomForest,"Index(['max', 'polly_no_tiling', 'memory_based', 'min', 'value_based',
       'parallel', 'none', 'polly', 'pollydefaulttilesize_4',
       'pollydefaulttilesize_1024'],
      dtype='object')","Lasso(alpha=0.05, max_iter=10)",Performance,0.2,"memory_based                 5.691950
polly_no_tiling              5.635586
max                          4.235807
parallel                     3.023268
none                         2.940183
min                          1.440783
pollydefaulttilesize_1024    0.507165
value_based                  0.048982
dtype: float64","count    1738.000000
mean       23.807658
std        43.067762
min         0.012913
25%         6.607014
50%        10.429422
75%        18.996851
max       311.393513
Name: % error, dtype: float64",10
