,algorithm_name,ft_dummyfication,origin_ft_selection,ft_selection,hyperparameters,size_target,test_size,coef_order,accuracy,num_features
0,LinearRegression,False,RandomForest,"Index(['polly_no_tiling', 'max', 'min', 'value_based', 'memory_based',
       'parallel', 'pollydefaulttilesize_4', 'none', 'polly',
       'pollydefaulttilesize_64'],
      dtype='object')",LinearRegression(),Performance,0.1,"max                        2.323120e+15
min                        2.323120e+15
none                       9.770188e+14
polly                      9.770188e+14
memory_based               3.099072e+13
value_based                3.099072e+13
polly_no_tiling            4.843537e+00
parallel                   1.802734e+00
pollydefaulttilesize_4     1.000000e+00
pollydefaulttilesize_64    2.500000e-01
dtype: float64","count    1955.000000
mean       26.187258
std        42.534529
min         0.032798
25%         6.711867
50%        14.345647
75%        21.589224
max       285.064177
Name: % error, dtype: float64",10
1,Lasso,False,RandomForest,"Index(['polly_no_tiling', 'max', 'min', 'value_based', 'memory_based',
       'parallel', 'pollydefaulttilesize_4', 'none', 'polly',
       'pollydefaulttilesize_64'],
      dtype='object')","Lasso(alpha=0.02, max_iter=1)",Performance,0.1,"value_based                6.892529e+00
max                        5.957293e+00
polly_no_tiling            3.898118e+00
none                       2.786932e+00
parallel                   2.180507e+00
pollydefaulttilesize_4     8.850770e-01
pollydefaulttilesize_64    1.132137e-02
memory_based               1.125942e-15
dtype: float64","count    1955.000000
mean       26.094752
std        42.639773
min         0.002335
25%         7.490242
50%        14.277067
75%        20.856452
max       283.967093
Name: % error, dtype: float64",10
2,Ridge,False,RandomForest,"Index(['polly_no_tiling', 'max', 'min', 'value_based', 'memory_based',
       'parallel', 'pollydefaulttilesize_4', 'none', 'polly',
       'pollydefaulttilesize_64'],
      dtype='object')",Ridge(alpha=4),Performance,0.1,"polly_no_tiling            4.121681
value_based                3.552047
memory_based               3.552047
max                        2.843279
min                        2.843279
parallel                   1.924847
none                       1.384565
polly                      1.384565
pollydefaulttilesize_4     1.121994
pollydefaulttilesize_64    0.113109
dtype: float64","count    1955.000000
mean       25.907367
std        42.424398
min         0.000994
25%         7.245985
50%        14.024561
75%        21.038740
max       284.236455
Name: % error, dtype: float64",10
3,ElasticNet,False,RandomForest,"Index(['polly_no_tiling', 'max', 'min', 'value_based', 'memory_based',
       'parallel', 'pollydefaulttilesize_4', 'none', 'polly',
       'pollydefaulttilesize_64'],
      dtype='object')","ElasticNet(alpha=0.02, l1_ratio=1.0, max_iter=1)",Performance,0.1,"value_based                6.892529e+00
max                        5.957293e+00
polly_no_tiling            3.898118e+00
none                       2.786932e+00
parallel                   2.180507e+00
pollydefaulttilesize_4     8.850770e-01
pollydefaulttilesize_64    1.132137e-02
memory_based               1.125942e-15
dtype: float64","count    1955.000000
mean       26.094752
std        42.639773
min         0.002335
25%         7.490242
50%        14.277067
75%        20.856452
max       283.967093
Name: % error, dtype: float64",10
4,PolynomialRegression,False,RandomForest,"Index(['polly_no_tiling', 'max', 'min', 'value_based', 'memory_based',
       'parallel', 'pollydefaulttilesize_4', 'none', 'polly',
       'pollydefaulttilesize_64'],
      dtype='object')",LinearRegression(),Performance,0.1,"none                       1.190754e+14
pollydefaulttilesize_4     9.803011e+13
memory_based               6.998366e+13
min                        2.692706e+13
polly                      2.684118e+13
value_based                1.821515e+13
parallel                   1.409110e+13
max                        1.017217e+13
pollydefaulttilesize_64    1.969793e+12
polly_no_tiling            1.018179e+12
dtype: float64","count    1955.000000
mean       10.233585
std        11.221494
min         0.008420
25%         3.062887
50%         6.864436
75%        12.138076
max        68.100933
Name: % error, dtype: float64",10
5,RandomForest,False,RandomForest,"Index(['polly_no_tiling', 'max', 'min', 'value_based', 'memory_based',
       'parallel', 'pollydefaulttilesize_4', 'none', 'polly',
       'pollydefaulttilesize_64'],
      dtype='object')",RandomForestRegressor(),Performance,0.1,"0            polly_no_tiling
1                        max
2                        min
3                value_based
4               memory_based
5                   parallel
6     pollydefaulttilesize_4
7                       none
8                      polly
9    pollydefaulttilesize_64
Name: feature, dtype: object","count    1955.000000
mean        1.870969
std         2.577518
min         0.000637
25%         0.441729
50%         1.058434
75%         2.107040
max        21.991405
Name: % error, dtype: float64",10
6,GradientBoostingTree,False,RandomForest,"Index(['polly_no_tiling', 'max', 'min', 'value_based', 'memory_based',
       'parallel', 'pollydefaulttilesize_4', 'none', 'polly',
       'pollydefaulttilesize_64'],
      dtype='object')",GradientBoostingRegressor(),Performance,0.1,"0            polly_no_tiling
2                        min
1                        max
3                value_based
4               memory_based
6     pollydefaulttilesize_4
5                   parallel
8                      polly
7                       none
9    pollydefaulttilesize_64
Name: feature, dtype: object","count    1955.000000
mean        2.262758
std         3.752956
min         0.000693
25%         0.474616
50%         1.166603
75%         2.267987
max        25.744397
Name: % error, dtype: float64",10
7,DecisionTree,False,RandomForest,"Index(['polly_no_tiling', 'max', 'min', 'value_based', 'memory_based',
       'parallel', 'pollydefaulttilesize_4', 'none', 'polly',
       'pollydefaulttilesize_64'],
      dtype='object')",DecisionTreeRegressor(),Performance,0.1,"2                        min
0            polly_no_tiling
3                value_based
5                   parallel
6     pollydefaulttilesize_4
7                       none
8                      polly
9    pollydefaulttilesize_64
1                        max
4               memory_based
Name: feature, dtype: object","count    1955.000000
mean        1.777235
std         2.825064
min         0.000000
25%         0.393348
50%         0.925287
75%         1.926357
max        25.571726
Name: % error, dtype: float64",10
8,LinearRegression,False,RandomForest,"Index(['polly_no_tiling', 'max', 'min', 'value_based', 'memory_based',
       'parallel', 'pollydefaulttilesize_4', 'none', 'polly',
       'pollydefaulttilesize_64'],
      dtype='object')",LinearRegression(),Performance,0.2,"polly                      1.907578e+15
none                       1.907578e+15
max                        6.690045e+14
min                        6.690045e+14
value_based                5.636656e+14
memory_based               5.636656e+14
polly_no_tiling            4.408347e+00
parallel                   1.890625e+00
pollydefaulttilesize_4     1.312500e+00
pollydefaulttilesize_64    5.000000e-01
dtype: float64","count    1738.000000
mean       25.022496
std        42.043587
min         0.011020
25%         8.117320
50%        14.797378
75%        22.155160
max       296.732789
Name: % error, dtype: float64",10
9,Lasso,False,RandomForest,"Index(['polly_no_tiling', 'max', 'min', 'value_based', 'memory_based',
       'parallel', 'pollydefaulttilesize_4', 'none', 'polly',
       'pollydefaulttilesize_64'],
      dtype='object')","Lasso(alpha=0.01, max_iter=10)",Performance,0.2,"value_based               7.158926e+00
max                       5.846507e+00
polly_no_tiling           4.306909e+00
none                      1.758560e+00
parallel                  1.542376e+00
pollydefaulttilesize_4    9.783198e-01
memory_based              9.417500e-15
min                       4.223599e-15
polly                     2.711649e-16
dtype: float64","count    1738.000000
mean       25.737759
std        44.187627
min         0.001613
25%         6.856080
50%        13.680795
75%        20.092244
max       296.774424
Name: % error, dtype: float64",10
