,algorithm_name,ft_dummyfication,origin_ft_selection,ft_selection,hyperparameters,size_target,test_size,coef_order,accuracy,num_features
0,LinearRegression,False,RandomForest,"Index(['post_0', 'CGSolver', 'pre_1', 'pre_0', 'post_1', 'cells_50',
       'cells_55', 'GradientSolver'],
      dtype='object')",LinearRegression(),Performance,0.1,"post_0            6350.081981
post_1            4317.929320
CGSolver          2614.449845
pre_0             2443.183370
pre_1             1818.292304
cells_50          1499.178080
GradientSolver     615.362001
cells_55           558.353166
dtype: float64","count    964.000000
mean      17.514672
std       15.370494
min        0.060312
25%        5.888327
50%       14.287588
75%       25.544576
max      103.476369
Name: % error, dtype: float64",8
1,Lasso,False,RandomForest,"Index(['post_0', 'CGSolver', 'pre_1', 'pre_0', 'post_1', 'cells_50',
       'cells_55', 'GradientSolver'],
      dtype='object')","Lasso(alpha=25, max_iter=5)",Performance,0.1,"post_0            5998.969749
post_1            4011.149304
CGSolver          2488.891317
pre_0             2244.321205
pre_1             1606.475136
cells_50          1345.427317
GradientSolver     567.637758
dtype: float64","count    964.000000
mean      16.771795
std       15.099959
min        0.018231
25%        5.459561
50%       13.306626
75%       23.997011
max      104.392038
Name: % error, dtype: float64",8
2,Ridge,False,RandomForest,"Index(['post_0', 'CGSolver', 'pre_1', 'pre_0', 'post_1', 'cells_50',
       'cells_55', 'GradientSolver'],
      dtype='object')",Ridge(alpha=10),Performance,0.1,"post_0            3320.576761
post_1            1927.362915
CGSolver          1719.642682
pre_0             1255.807400
cells_50           988.827241
pre_1              915.802919
GradientSolver     810.928522
cells_55           234.844371
dtype: float64","count    964.000000
mean      16.300296
std       15.219532
min        0.025007
25%        5.598269
50%       12.491258
75%       20.518381
max      113.459012
Name: % error, dtype: float64",8
3,ElasticNet,False,RandomForest,"Index(['post_0', 'CGSolver', 'pre_1', 'pre_0', 'post_1', 'cells_50',
       'cells_55', 'GradientSolver'],
      dtype='object')","ElasticNet(alpha=0.2, l1_ratio=0.0, max_iter=10)",Performance,0.1,"post_0            2173.403090
CGSolver          1287.461156
post_1            1172.900270
pre_0              809.076865
cells_50           752.949644
GradientSolver     712.710515
pre_1              585.394508
cells_55           235.934803
dtype: float64","count    964.000000
mean      17.382985
std       15.979600
min        0.007814
25%        5.815642
50%       12.861805
75%       24.828003
max      118.345537
Name: % error, dtype: float64",8
4,PolynomialRegression,False,RandomForest,"Index(['post_0', 'CGSolver', 'pre_1', 'pre_0', 'post_1', 'cells_50',
       'cells_55', 'GradientSolver'],
      dtype='object')",LinearRegression(),Performance,0.1,"pre_1             3.162967e+17
post_0            1.819948e+17
GradientSolver    7.193192e+16
cells_55          6.275825e+16
post_1            3.175597e+16
pre_0             1.512431e+16
cells_50          1.013288e+16
CGSolver          4.659924e+15
dtype: float64","count    9.640000e+02
mean     4.831291e+11
std      4.155341e+12
min      1.531461e-03
25%      5.106605e+00
50%      1.206476e+01
75%      2.242110e+01
max      4.640608e+13
Name: % error, dtype: float64",8
5,RandomForest,False,RandomForest,"Index(['post_0', 'CGSolver', 'pre_1', 'pre_0', 'post_1', 'cells_50',
       'cells_55', 'GradientSolver'],
      dtype='object')",RandomForestRegressor(),Performance,0.1,"0            post_0
1          CGSolver
2             pre_1
3             pre_0
4            post_1
5          cells_50
6          cells_55
7    GradientSolver
Name: feature, dtype: object","count    964.000000
mean      13.402634
std       11.967144
min        0.013873
25%        4.103180
50%       10.188551
75%       19.956297
max      101.802235
Name: % error, dtype: float64",8
6,GradientBoostingTree,False,RandomForest,"Index(['post_0', 'CGSolver', 'pre_1', 'pre_0', 'post_1', 'cells_50',
       'cells_55', 'GradientSolver'],
      dtype='object')",GradientBoostingRegressor(),Performance,0.1,"0            post_0
1          CGSolver
2             pre_1
3             pre_0
4            post_1
6          cells_55
5          cells_50
7    GradientSolver
Name: feature, dtype: object","count    964.000000
mean      12.936446
std       11.568430
min        0.009529
25%        4.238814
50%        9.771791
75%       19.286739
max      111.315386
Name: % error, dtype: float64",8
7,DecisionTree,False,RandomForest,"Index(['post_0', 'CGSolver', 'pre_1', 'pre_0', 'post_1', 'cells_50',
       'cells_55', 'GradientSolver'],
      dtype='object')",DecisionTreeRegressor(),Performance,0.1,"0            post_0
1          CGSolver
2             pre_1
3             pre_0
4            post_1
5          cells_50
6          cells_55
7    GradientSolver
Name: feature, dtype: object","count    964.000000
mean      13.325758
std       11.854756
min        0.022445
25%        4.438662
50%        9.894988
75%       19.740761
max      112.557878
Name: % error, dtype: float64",8
8,LinearRegression,False,RandomForest,"Index(['post_0', 'CGSolver', 'pre_1', 'pre_0', 'post_1', 'cells_50',
       'cells_55', 'GradientSolver'],
      dtype='object')",LinearRegression(),Performance,0.2,"post_0            5949.259051
post_1            3555.394476
pre_0             2323.365345
pre_1             1684.764810
CGSolver          1604.456572
cells_50          1100.273426
cells_55          1038.156078
GradientSolver     681.988174
dtype: float64","count    857.000000
mean      15.615574
std       14.320690
min        0.070165
25%        4.998037
50%       11.923146
75%       22.758052
max      110.203999
Name: % error, dtype: float64",8
9,Lasso,False,RandomForest,"Index(['post_0', 'CGSolver', 'pre_1', 'pre_0', 'post_1', 'cells_50',
       'cells_55', 'GradientSolver'],
      dtype='object')","Lasso(alpha=25, max_iter=5)",Performance,0.2,"post_0            5719.477421
post_1            3266.847668
pre_0             2016.110087
CGSolver          1545.089640
pre_1             1417.715716
cells_50          1016.550197
cells_55           848.106570
GradientSolver     598.639356
dtype: float64","count    857.000000
mean      15.176979
std       14.066192
min        0.012686
25%        4.788584
50%       11.956724
75%       22.092389
max      108.274436
Name: % error, dtype: float64",8
