,algorithm_name,ft_dummyfication,origin_ft_selection,ft_selection,hyperparameters,size_target,test_size,coef_order,accuracy,num_features
0,LinearRegression,False,RandomForest,"Index(['HAVE_CRYPTO', 'HAVE_HASH', 'DIAGNOSTIC', '#yes'], dtype='object')",LinearRegression(),Performance,0.1,"HAVE_CRYPTO    2.278034
HAVE_HASH      0.821933
DIAGNOSTIC     0.350525
#yes           0.000197
dtype: float64","count    327.000000
mean      41.118881
std       45.445575
min        0.000029
25%        9.360942
50%       20.994874
75%       69.144098
max      151.138332
Name: % error, dtype: float64",4
1,Lasso,False,RandomForest,"Index(['HAVE_CRYPTO', 'HAVE_HASH', 'DIAGNOSTIC', '#yes'], dtype='object')","Lasso(alpha=0.01, max_iter=100)",Performance,0.1,"HAVE_CRYPTO    2.221966
HAVE_HASH      0.759511
DIAGNOSTIC     0.281289
#yes           0.006625
dtype: float64","count    327.000000
mean      37.473909
std       37.260577
min        2.382839
25%       10.236538
50%       24.641075
75%       60.959941
max      128.631362
Name: % error, dtype: float64",4
2,Ridge,False,RandomForest,"Index(['HAVE_CRYPTO', 'HAVE_HASH', 'DIAGNOSTIC', '#yes'], dtype='object')",Ridge(alpha=0.01),Performance,0.1,"HAVE_CRYPTO    2.274489
HAVE_HASH      0.820698
DIAGNOSTIC     0.348994
#yes           0.000482
dtype: float64","count    327.000000
mean      40.999409
std       45.206616
min        0.007915
25%        9.443979
50%       21.185229
75%       69.031446
max      150.351044
Name: % error, dtype: float64",4
3,ElasticNet,False,RandomForest,"Index(['HAVE_CRYPTO', 'HAVE_HASH', 'DIAGNOSTIC', '#yes'], dtype='object')","ElasticNet(alpha=0.01, l1_ratio=1.0, max_iter=100)",Performance,0.1,"HAVE_CRYPTO    2.221966
HAVE_HASH      0.759511
DIAGNOSTIC     0.281289
#yes           0.006625
dtype: float64","count    327.000000
mean      37.473909
std       37.260577
min        2.382839
25%       10.236538
50%       24.641075
75%       60.959941
max      128.631362
Name: % error, dtype: float64",4
4,PolynomialRegression,False,RandomForest,"Index(['HAVE_CRYPTO', 'HAVE_HASH', 'DIAGNOSTIC', '#yes'], dtype='object')",LinearRegression(),Performance,0.1,"HAVE_CRYPTO    1.330047
HAVE_HASH      0.082252
#yes           0.033514
DIAGNOSTIC     0.018467
dtype: float64","count    327.000000
mean       1.177052
std        1.197734
min        0.007225
25%        0.346776
50%        0.782936
75%        1.549580
max        7.365767
Name: % error, dtype: float64",4
5,RandomForest,False,RandomForest,"Index(['HAVE_CRYPTO', 'HAVE_HASH', 'DIAGNOSTIC', '#yes'], dtype='object')",RandomForestRegressor(),Performance,0.1,"0    HAVE_CRYPTO
1      HAVE_HASH
2     DIAGNOSTIC
3           #yes
Name: feature, dtype: object","count    327.000000
mean       3.939700
std        6.083875
min        0.006465
25%        0.373179
50%        0.848852
75%        7.353159
max       22.935673
Name: % error, dtype: float64",4
6,GradientBoostingTree,False,RandomForest,"Index(['HAVE_CRYPTO', 'HAVE_HASH', 'DIAGNOSTIC', '#yes'], dtype='object')",GradientBoostingRegressor(),Performance,0.1,"0    HAVE_CRYPTO
1      HAVE_HASH
2     DIAGNOSTIC
3           #yes
Name: feature, dtype: object","count    327.000000
mean       2.686923
std        4.481632
min        0.005548
25%        0.365941
50%        0.869878
75%        2.186644
max       18.339390
Name: % error, dtype: float64",4
7,DecisionTree,False,RandomForest,"Index(['HAVE_CRYPTO', 'HAVE_HASH', 'DIAGNOSTIC', '#yes'], dtype='object')",DecisionTreeRegressor(),Performance,0.1,"0    HAVE_CRYPTO
1      HAVE_HASH
2     DIAGNOSTIC
3           #yes
Name: feature, dtype: object","count    327.000000
mean       1.440418
std        1.769920
min        0.003124
25%        0.343248
50%        0.772564
75%        1.520767
max        9.024876
Name: % error, dtype: float64",4
8,LinearRegression,False,RandomForest,"Index(['HAVE_CRYPTO', 'HAVE_HASH', 'DIAGNOSTIC', '#yes'], dtype='object')",LinearRegression(),Performance,0.2,"HAVE_CRYPTO    2.229035
HAVE_HASH      0.720745
DIAGNOSTIC     0.256238
#yes           0.005070
dtype: float64","count    291.000000
mean      36.472981
std       36.548105
min        4.011035
25%       11.270119
50%       18.275731
75%       55.236076
max      126.314260
Name: % error, dtype: float64",4
9,Lasso,False,RandomForest,"Index(['HAVE_CRYPTO', 'HAVE_HASH', 'DIAGNOSTIC', '#yes'], dtype='object')","Lasso(alpha=0.01, max_iter=10)",Performance,0.2,"HAVE_CRYPTO    2.179046
HAVE_HASH      0.668676
DIAGNOSTIC     0.210404
#yes           0.005060
dtype: float64","count    291.000000
mean      33.545790
std       29.853480
min        6.134916
25%       12.155100
50%       22.329855
75%       49.114942
max      106.013038
Name: % error, dtype: float64",4
10,Ridge,False,RandomForest,"Index(['HAVE_CRYPTO', 'HAVE_HASH', 'DIAGNOSTIC', '#yes'], dtype='object')",Ridge(alpha=0.01),Performance,0.2,"HAVE_CRYPTO    2.227453
HAVE_HASH      0.720238
DIAGNOSTIC     0.255878
#yes           0.005291
dtype: float64","count    291.000000
mean      36.425289
std       36.443437
min        4.044620
25%       11.299696
50%       18.311212
75%       55.075336
max      126.122573
Name: % error, dtype: float64",4
11,ElasticNet,False,RandomForest,"Index(['HAVE_CRYPTO', 'HAVE_HASH', 'DIAGNOSTIC', '#yes'], dtype='object')","ElasticNet(alpha=0.01, l1_ratio=1.0, max_iter=10)",Performance,0.2,"HAVE_CRYPTO    2.179046
HAVE_HASH      0.668676
DIAGNOSTIC     0.210404
#yes           0.005060
dtype: float64","count    291.000000
mean      33.545790
std       29.853480
min        6.134916
25%       12.155100
50%       22.329855
75%       49.114942
max      106.013038
Name: % error, dtype: float64",4
12,PolynomialRegression,False,RandomForest,"Index(['HAVE_CRYPTO', 'HAVE_HASH', 'DIAGNOSTIC', '#yes'], dtype='object')",LinearRegression(),Performance,0.2,"HAVE_CRYPTO    1.355871
HAVE_HASH      0.091501
#yes           0.017978
DIAGNOSTIC     0.009370
dtype: float64","count    291.000000
mean       0.827607
std        0.748566
min        0.001260
25%        0.308288
50%        0.562905
75%        1.105251
max        3.395181
Name: % error, dtype: float64",4
13,RandomForest,False,RandomForest,"Index(['HAVE_CRYPTO', 'HAVE_HASH', 'DIAGNOSTIC', '#yes'], dtype='object')",RandomForestRegressor(),Performance,0.2,"0    HAVE_CRYPTO
1      HAVE_HASH
2     DIAGNOSTIC
3           #yes
Name: feature, dtype: object","count    291.000000
mean       0.762923
std        0.749212
min        0.013483
25%        0.271757
50%        0.524571
75%        1.056538
max        4.573000
Name: % error, dtype: float64",4
14,GradientBoostingTree,False,RandomForest,"Index(['HAVE_CRYPTO', 'HAVE_HASH', 'DIAGNOSTIC', '#yes'], dtype='object')",GradientBoostingRegressor(),Performance,0.2,"0    HAVE_CRYPTO
1      HAVE_HASH
2     DIAGNOSTIC
3           #yes
Name: feature, dtype: object","count    291.000000
mean       0.745110
std        0.681063
min        0.009603
25%        0.250793
50%        0.544576
75%        1.064544
max        3.846022
Name: % error, dtype: float64",4
15,DecisionTree,False,RandomForest,"Index(['HAVE_CRYPTO', 'HAVE_HASH', 'DIAGNOSTIC', '#yes'], dtype='object')",DecisionTreeRegressor(),Performance,0.2,"0    HAVE_CRYPTO
1      HAVE_HASH
2     DIAGNOSTIC
3           #yes
Name: feature, dtype: object","count    291.000000
mean       0.770079
std        0.712128
min        0.000622
25%        0.270277
50%        0.577365
75%        1.109974
max        4.003770
Name: % error, dtype: float64",4
16,LinearRegression,False,RandomForest,"Index(['HAVE_CRYPTO', 'HAVE_HASH', 'DIAGNOSTIC', '#yes'], dtype='object')",LinearRegression(),Performance,0.3,"HAVE_CRYPTO    2.261110
HAVE_HASH      0.712513
DIAGNOSTIC     0.160944
#yes           0.005108
dtype: float64","count    255.000000
mean      37.129308
std       34.292836
min        5.143430
25%        9.295446
50%       27.210611
75%       57.847887
max      114.204948
Name: % error, dtype: float64",4
17,Lasso,False,RandomForest,"Index(['HAVE_CRYPTO', 'HAVE_HASH', 'DIAGNOSTIC', '#yes'], dtype='object')","Lasso(alpha=0.01, max_iter=5)",Performance,0.3,"HAVE_CRYPTO    2.207524
HAVE_HASH      0.664404
DIAGNOSTIC     0.110972
dtype: float64","count    255.000000
mean      33.993925
std       27.773040
min        7.421465
25%       10.302309
50%       31.446040
75%       52.593061
max       91.499667
Name: % error, dtype: float64",4
18,Ridge,False,RandomForest,"Index(['HAVE_CRYPTO', 'HAVE_HASH', 'DIAGNOSTIC', '#yes'], dtype='object')",Ridge(alpha=0.1),Performance,0.3,"HAVE_CRYPTO    2.250301
HAVE_HASH      0.709734
DIAGNOSTIC     0.158577
#yes           0.003470
dtype: float64","count    255.000000
mean      36.805859
std       33.523575
min        5.399043
25%        9.476066
50%       27.715952
75%       57.316320
max      111.297159
Name: % error, dtype: float64",4
19,ElasticNet,False,RandomForest,"Index(['HAVE_CRYPTO', 'HAVE_HASH', 'DIAGNOSTIC', '#yes'], dtype='object')","ElasticNet(alpha=0.01, l1_ratio=1.0, max_iter=5)",Performance,0.3,"HAVE_CRYPTO    2.207524
HAVE_HASH      0.664404
DIAGNOSTIC     0.110972
dtype: float64","count    255.000000
mean      33.993925
std       27.773040
min        7.421465
25%       10.302309
50%       31.446040
75%       52.593061
max       91.499667
Name: % error, dtype: float64",4
20,PolynomialRegression,False,RandomForest,"Index(['HAVE_CRYPTO', 'HAVE_HASH', 'DIAGNOSTIC', '#yes'], dtype='object')",LinearRegression(),Performance,0.3,"HAVE_CRYPTO    1.354538
HAVE_HASH      0.096240
#yes           0.021899
DIAGNOSTIC     0.004119
dtype: float64","count    255.000000
mean       0.813622
std        0.774823
min        0.002317
25%        0.279931
50%        0.591269
75%        1.010645
max        3.738582
Name: % error, dtype: float64",4
21,RandomForest,False,RandomForest,"Index(['HAVE_CRYPTO', 'HAVE_HASH', 'DIAGNOSTIC', '#yes'], dtype='object')",RandomForestRegressor(),Performance,0.3,"0    HAVE_CRYPTO
1      HAVE_HASH
2     DIAGNOSTIC
3           #yes
Name: feature, dtype: object","count    255.000000
mean       0.725976
std        0.714793
min        0.000054
25%        0.240893
50%        0.488173
75%        1.009999
max        4.261746
Name: % error, dtype: float64",4
