,algorithm_name,ft_dummyfication,origin_ft_selection,ft_selection,hyperparameters,size_target,test_size,coef_order,accuracy,num_features
0,LinearRegression,False,RandomForest,"Index(['compressionZpaq', 'level8', 'level9', 'level3', 'compressionLrzip',
       'level1'],
      dtype='object')",LinearRegression(),Performance,0.1,"compressionLrzip    306219.273356
level8              119095.311419
level3               62576.946367
level9               34204.809689
level1                8485.190311
dtype: float64","count    225.000000
mean      72.443381
std       59.377253
min        0.821581
25%       33.830260
50%       62.617236
75%       95.856903
max      361.230498
Name: % error, dtype: float64",6
1,Lasso,False,RandomForest,"Index(['compressionZpaq', 'level8', 'level9', 'level3', 'compressionLrzip',
       'level1'],
      dtype='object')","Lasso(alpha=25, max_iter=1)",Performance,0.1,"compressionLrzip    284060.861893
level9              121540.570175
level8               86928.552632
level3                2875.809315
level1                 355.985582
dtype: float64","count    225.000000
mean      82.187973
std       55.175090
min        0.501822
25%       53.090013
50%       77.152536
75%      107.106094
max      308.716122
Name: % error, dtype: float64",6
2,Ridge,False,RandomForest,"Index(['compressionZpaq', 'level8', 'level9', 'level3', 'compressionLrzip',
       'level1'],
      dtype='object')",Ridge(alpha=10),Performance,0.1,"compressionLrzip    94584.683575
level8              30201.352668
level1              15079.756682
level9               9821.419299
level3               8740.129737
dtype: float64","count    225.000000
mean     124.974927
std       96.294119
min        0.308834
25%       32.861302
50%       92.625638
75%      206.683793
max      328.605079
Name: % error, dtype: float64",6
3,ElasticNet,False,RandomForest,"Index(['compressionZpaq', 'level8', 'level9', 'level3', 'compressionLrzip',
       'level1'],
      dtype='object')","ElasticNet(alpha=0.5, l1_ratio=0.1, max_iter=1)",Performance,0.1,"compressionLrzip    87518.396870
level8              25111.824794
level1              14194.492372
level9              10822.171339
level3               2145.116058
dtype: float64","count    225.000000
mean     127.300607
std       98.482010
min        1.825652
25%       32.908456
50%       92.534225
75%      211.849562
max      347.342245
Name: % error, dtype: float64",6
4,PolynomialRegression,False,RandomForest,"Index(['compressionZpaq', 'level8', 'level9', 'level3', 'compressionLrzip',
       'level1'],
      dtype='object')",LinearRegression(),Performance,0.1,"level9              5.736143e+04
level3              4.761393e+04
level8              4.664743e+04
compressionLrzip    4.239732e+04
level1              3.601643e+04
compressionZpaq     2.037268e-10
dtype: float64","count    225.000000
mean      99.934008
std       88.788905
min        0.033929
25%       31.835011
50%       72.690096
75%      148.699878
max      330.019376
Name: % error, dtype: float64",6
5,RandomForest,False,RandomForest,"Index(['compressionZpaq', 'level8', 'level9', 'level3', 'compressionLrzip',
       'level1'],
      dtype='object')",RandomForestRegressor(),Performance,0.1,"0     compressionZpaq
1              level8
2              level9
3              level3
4    compressionLrzip
5              level1
Name: feature, dtype: object","count    225.000000
mean     101.753807
std       83.952579
min        1.677245
25%       34.911965
50%       75.092306
75%      140.951596
max      321.010669
Name: % error, dtype: float64",6
6,GradientBoostingTree,False,RandomForest,"Index(['compressionZpaq', 'level8', 'level9', 'level3', 'compressionLrzip',
       'level1'],
      dtype='object')",GradientBoostingRegressor(),Performance,0.1,"0     compressionZpaq
1              level8
2              level9
3              level3
4    compressionLrzip
5              level1
Name: feature, dtype: object","count    225.000000
mean      98.169456
std       85.076010
min        0.321251
25%       33.128993
50%       75.281396
75%      153.547577
max      318.606018
Name: % error, dtype: float64",6
7,DecisionTree,False,RandomForest,"Index(['compressionZpaq', 'level8', 'level9', 'level3', 'compressionLrzip',
       'level1'],
      dtype='object')",DecisionTreeRegressor(),Performance,0.1,"0     compressionZpaq
1              level8
2              level9
3              level3
4    compressionLrzip
5              level1
Name: feature, dtype: object","count    225.000000
mean      99.837928
std       88.756692
min        0.033929
25%       31.835011
50%       70.282594
75%      148.699878
max      330.019376
Name: % error, dtype: float64",6
8,LinearRegression,False,RandomForest,"Index(['compressionZpaq', 'level8', 'level9', 'level3', 'compressionLrzip',
       'level1'],
      dtype='object')",LinearRegression(),Performance,0.2,"compressionZpaq     1.594320e+06
compressionLrzip    4.421042e+05
level3              3.516948e+05
level9              1.230083e+05
level1              8.031829e+04
level8              5.775087e+04
dtype: float64","count    200.000000
mean     147.544337
std      131.360715
min        1.514636
25%       30.303565
50%       85.774584
75%      245.884853
max      551.125018
Name: % error, dtype: float64",6
9,Lasso,False,RandomForest,"Index(['compressionZpaq', 'level8', 'level9', 'level3', 'compressionLrzip',
       'level1'],
      dtype='object')","Lasso(alpha=25, max_iter=5)",Performance,0.2,"compressionZpaq     1.594096e+06
compressionLrzip    4.420239e+05
level3              3.514503e+05
level9              1.216533e+05
level1              7.983878e+04
level8              5.773299e+04
dtype: float64","count    200.000000
mean     147.566473
std      131.206478
min        3.713583
25%       30.963456
50%       86.135566
75%      245.765860
max      550.640200
Name: % error, dtype: float64",6
