,algorithm_name,ft_dummyfication,origin_ft_selection,ft_selection,hyperparameters,size_target,test_size,coef_order,accuracy,num_features
0,LinearRegression,False,RandomForest,"Index(['no_mixed_refs', 'no_fast_pskip', 'ref_9', 'no_mbtree'], dtype='object')",LinearRegression(),Performance,0.1,"no_mixed_refs    117.245877
no_fast_pskip    115.147867
no_mbtree         67.282320
dtype: float64","count    191.000000
mean       6.437507
std       17.986635
min        0.084998
25%        1.138054
50%        2.566920
75%        3.744208
max      139.034317
Name: % error, dtype: float64",4
1,Lasso,False,RandomForest,"Index(['no_mixed_refs', 'no_fast_pskip', 'ref_9', 'no_mbtree'], dtype='object')","Lasso(alpha=0.8, max_iter=5)",Performance,0.1,"no_mixed_refs    113.573836
no_fast_pskip    112.089911
no_mbtree         64.569745
dtype: float64","count    191.000000
mean       6.313091
std       18.129461
min        0.026216
25%        0.983494
50%        2.405052
75%        3.628992
max      139.717448
Name: % error, dtype: float64",4
2,Ridge,False,RandomForest,"Index(['no_mixed_refs', 'no_fast_pskip', 'ref_9', 'no_mbtree'], dtype='object')",Ridge(alpha=0.1),Performance,0.1,"no_mixed_refs    114.774994
no_fast_pskip    112.867513
no_mbtree         66.398205
dtype: float64","count    191.000000
mean       6.341646
std       18.055975
min        0.006098
25%        1.033810
50%        2.456671
75%        3.527766
max      139.354576
Name: % error, dtype: float64",4
3,ElasticNet,False,RandomForest,"Index(['no_mixed_refs', 'no_fast_pskip', 'ref_9', 'no_mbtree'], dtype='object')","ElasticNet(alpha=0.01, l1_ratio=0.1, max_iter=5)",Performance,0.1,"no_mixed_refs    112.656647
no_fast_pskip    110.912650
no_mbtree         65.622751
dtype: float64","count    191.000000
mean       6.294119
std       18.107873
min        0.044635
25%        1.086799
50%        2.225932
75%        3.695218
max      139.632702
Name: % error, dtype: float64",4
4,PolynomialRegression,False,RandomForest,"Index(['no_mixed_refs', 'no_fast_pskip', 'ref_9', 'no_mbtree'], dtype='object')",LinearRegression(),Performance,0.1,"no_fast_pskip    3.741430e+01
no_mixed_refs    3.327487e+01
no_mbtree        3.201513e+01
ref_9            2.842171e-14
dtype: float64","count    191.000000
mean       5.827506
std       17.590026
min        0.023811
25%        1.126338
50%        1.890959
75%        2.885287
max      136.312322
Name: % error, dtype: float64",4
5,RandomForest,False,RandomForest,"Index(['no_mixed_refs', 'no_fast_pskip', 'ref_9', 'no_mbtree'], dtype='object')",RandomForestRegressor(),Performance,0.1,"0    no_mixed_refs
2            ref_9
1    no_fast_pskip
3        no_mbtree
Name: feature, dtype: object","count    191.000000
mean       7.189763
std       17.544991
min        0.033553
25%        1.431740
50%        2.508388
75%        5.994621
max      137.690298
Name: % error, dtype: float64",4
6,GradientBoostingTree,False,RandomForest,"Index(['no_mixed_refs', 'no_fast_pskip', 'ref_9', 'no_mbtree'], dtype='object')",GradientBoostingRegressor(),Performance,0.1,"0    no_mixed_refs
1    no_fast_pskip
2            ref_9
3        no_mbtree
Name: feature, dtype: object","count    191.000000
mean       5.965897
std       17.657010
min        0.000227
25%        0.979198
50%        2.281264
75%        3.307957
max      137.355611
Name: % error, dtype: float64",4
7,DecisionTree,False,RandomForest,"Index(['no_mixed_refs', 'no_fast_pskip', 'ref_9', 'no_mbtree'], dtype='object')",DecisionTreeRegressor(),Performance,0.1,"2            ref_9
0    no_mixed_refs
1    no_fast_pskip
3        no_mbtree
Name: feature, dtype: object","count    191.000000
mean       5.883937
std       17.603222
min        0.000593
25%        0.978922
50%        2.281718
75%        3.308495
max      137.354750
Name: % error, dtype: float64",4
8,LinearRegression,False,RandomForest,"Index(['no_mixed_refs', 'no_fast_pskip', 'ref_9', 'no_mbtree'], dtype='object')",LinearRegression(),Performance,0.2,"ref_9            183.822776
no_fast_pskip    115.402723
no_mixed_refs    111.870318
no_mbtree         65.402336
dtype: float64","count    170.000000
mean       3.436774
std        7.971911
min        0.023396
25%        0.931781
50%        2.264119
75%        3.420700
max       66.863569
Name: % error, dtype: float64",4
9,Lasso,False,RandomForest,"Index(['no_mixed_refs', 'no_fast_pskip', 'ref_9', 'no_mbtree'], dtype='object')","Lasso(alpha=0.01, max_iter=10)",Performance,0.2,"ref_9            183.615781
no_fast_pskip    115.359933
no_mixed_refs    111.824588
no_mbtree         65.377712
dtype: float64","count    170.000000
mean       3.436844
std        7.982363
min        0.032795
25%        0.935256
50%        2.262347
75%        3.422856
max       66.945209
Name: % error, dtype: float64",4
10,Ridge,False,RandomForest,"Index(['no_mixed_refs', 'no_fast_pskip', 'ref_9', 'no_mbtree'], dtype='object')",Ridge(alpha=0.01),Performance,0.2,"ref_9            182.856396
no_fast_pskip    115.276858
no_mixed_refs    111.762678
no_mbtree         65.420482
dtype: float64","count    170.000000
mean       3.439237
std        8.017572
min        0.036408
25%        0.935430
50%        2.259760
75%        3.419833
max       67.226063
Name: % error, dtype: float64",4
11,ElasticNet,False,RandomForest,"Index(['no_mixed_refs', 'no_fast_pskip', 'ref_9', 'no_mbtree'], dtype='object')","ElasticNet(alpha=0.01, l1_ratio=1.0, max_iter=10)",Performance,0.2,"ref_9            183.615781
no_fast_pskip    115.359933
no_mixed_refs    111.824588
no_mbtree         65.377712
dtype: float64","count    170.000000
mean       3.436844
std        7.982363
min        0.032795
25%        0.935256
50%        2.262347
75%        3.422856
max       66.945209
Name: % error, dtype: float64",4
12,PolynomialRegression,False,RandomForest,"Index(['no_mixed_refs', 'no_fast_pskip', 'ref_9', 'no_mbtree'], dtype='object')",LinearRegression(),Performance,0.2,"no_fast_pskip    2.242507e+15
no_mbtree        6.911891e+14
no_mixed_refs    5.574061e+14
ref_9            4.920785e+13
dtype: float64","count    1.700000e+02
mean     2.639813e+12
std      2.427165e+13
min      6.215473e-03
25%      1.055937e+00
50%      1.898270e+00
75%      2.706985e+00
max      2.292993e+14
Name: % error, dtype: float64",4
13,RandomForest,False,RandomForest,"Index(['no_mixed_refs', 'no_fast_pskip', 'ref_9', 'no_mbtree'], dtype='object')",RandomForestRegressor(),Performance,0.2,"0    no_mixed_refs
2            ref_9
1    no_fast_pskip
3        no_mbtree
Name: feature, dtype: object","count    170.000000
mean       3.852356
std       11.226491
min        0.017865
25%        1.077577
50%        1.968522
75%        2.635398
max       92.124418
Name: % error, dtype: float64",4
14,GradientBoostingTree,False,RandomForest,"Index(['no_mixed_refs', 'no_fast_pskip', 'ref_9', 'no_mbtree'], dtype='object')",GradientBoostingRegressor(),Performance,0.2,"0    no_mixed_refs
1    no_fast_pskip
2            ref_9
3        no_mbtree
Name: feature, dtype: object","count    170.000000
mean       3.100305
std        7.886931
min        0.064867
25%        1.043764
50%        1.854345
75%        2.619717
max       65.978368
Name: % error, dtype: float64",4
15,DecisionTree,False,RandomForest,"Index(['no_mixed_refs', 'no_fast_pskip', 'ref_9', 'no_mbtree'], dtype='object')",DecisionTreeRegressor(),Performance,0.2,"2            ref_9
0    no_mixed_refs
1    no_fast_pskip
3        no_mbtree
Name: feature, dtype: object","count    170.000000
mean       3.132332
std        7.927271
min        0.101636
25%        1.050783
50%        1.851368
75%        2.614100
max       65.917299
Name: % error, dtype: float64",4
